fossil_id,description,object_name,period,taxonomy,url,local_path,augmented
7668,"Fossilised remains of the major part of the left lower jaw, with molar and premolar teeth, of an extinct type of antelope from the Siwalik Hills of India.",Antelope; Jaw,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.09876.jpg,..\Data\images_augmented\7668_Cenozoic_Era_Antelope;_Jaw.jpg,False
7939,Fossilised adpression of the Carboniferous seed fern Neuropteris rarinervis.,Plant,Carboniferous Period,Neuropteris rarinervis,https://data.nhm.ac.uk/media/ludlow:G.12322.jpg,..\Data\images_augmented\7939_Carboniferous_Period_Plant.jpg,False
8150,Fossilised shell remains of the Ordovician brachiopod Heterorthis sp. Found at Craven Arms.,Brachiopod,Ordovician Period,Heterorthis sp.,https://data.nhm.ac.uk/media/ludlow:G.14134.jpg,..\Data\images_augmented\8150_Ordovician_Period_Brachiopod.jpg,False
8621,"Fossilised Devonian plant remains found at Morville, Bridgnorth.",Plant,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20133a.jpg,..\Data\images_augmented\8621_Devonian_Period_Plant.jpg,False
8917,Microscope thin section of Permian Bridgnorth Sandstone. Found at Bridgnorth.,Sandstone,Permian Period,,https://data.nhm.ac.uk/media/ludlow:G.20506.005a.jpg,..\Data\images_augmented\8917_Permian_Period_Sandstone.jpg,False
8178,Fossilised remains of an assemblege of the Carboniferous non-marine bivalve Carbonicola sp.,BIVALVE,Carboniferous Period,Carbonicola sp.,https://data.nhm.ac.uk/media/ludlow:G.14266.jpg,..\Data\images_augmented\8178_Carboniferous_Period_BIVALVE.jpg,False
7775,A fine grained siltstone containing the remains of a segmented annelid worm.,Annelid worm.,Silurian Period,ANNELIDA,https://data.nhm.ac.uk/media/ludlow:G.10476a.jpg,..\Data\images_augmented\7775_Silurian_Period_Annelid_worm..jpg,False
8152,Fossilised shell remains of the Ordovician bivalve Modiolopsis orbicularis. Found at Marshbrook.,BIVALVE,Ordovician Period,Modiolopsis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.14136a.jpg,..\Data\images_augmented\8152_Ordovician_Period_BIVALVE.jpg,False
8644,"Fossilised shell remains of the Jurassic bivalve Gryphaea arcuata, Devils toenail, found at Stratford Upon Avon.",BIVALVE,Jurassic Period,Gryphaea arcuata,https://data.nhm.ac.uk/media/ludlow:G.20164.jpg,..\Data\images_augmented\8644_Jurassic_Period_BIVALVE.jpg,False
8659,Fossilised shell remains of the Jurassic bivalve Pleuromya costata.,BIVALVE,Jurassic Period,Pleuromya costata,https://data.nhm.ac.uk/media/ludlow:G.20188.003.jpg,..\Data\images_augmented\8659_Jurassic_Period_BIVALVE.jpg,False
8021,"Fossilised remains of tooth from the Carboniferous cartilagenous fish, Orodus ramosus.",Fish,Carboniferous Period,Orodus ramosus,https://data.nhm.ac.uk/media/ludlow:G.13148.jpg,..\Data\images_augmented\8021_Carboniferous_Period_Fish.jpg,False
7947,"Part of a fossilised root, Stigmaria sp. from a Carboniferous lycopod. Circular scars marking the position of former rhizoids, are clearly visible.",Plant,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.12334.jpg,..\Data\images_augmented\7947_Carboniferous_Period_Plant.jpg,False
8877,"Assemblage of Silurian brachiopods including Shaleria ornatella and Isorthis orbicularis. Found close to Dinham Bridge, Ludlow.",Brachiopod,Silurian Period,Shaleria ornatella; Isorthis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.20426.jpg,..\Data\images_augmented\8877_Silurian_Period_Brachiopod.jpg,False
8128,"Fossilised remains of an assemblage of Ordovician brachiopods including Kjerulfina polycyma, Harknessella vespertilio, and Nicolella actoniae. Specimens preserved as internal and external moulds only. Found in Church Stretton area.",Brachiopod,Ordovician Period,Harknessella vespertilio; Kjerulfina polycyma; Nicolella actoniae,https://data.nhm.ac.uk/media/ludlow:G.13852.jpg,..\Data\images_augmented\8128_Ordovician_Period_Brachiopod.jpg,False
8947,"Hand specimen of Precambrian Andesite lava, found on the Lawley. The specimen has numerous vesicles many of which are filled with secondary minerals.",Andesite,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20528.001a.jpg,..\Data\images_augmented\8947_Precambrian_Eon_Andesite.jpg,False
7810,"Fossilised exoskeleton of the Ordovician trilobite, Eodalmanitina destombesi. Preserved in slate and partially distorted.  The cephalon is incomplete but a well preserved kidney shaped compound eye is preserved, with individual lenses visible. The pygidium is near complete and posseses a posterior spine. ?  found in Portugal.",Trilobite,Ordovician Period,Eodalmanitina destombesi,https://data.nhm.ac.uk/media/ludlow:G.11484.001.jpg,..\Data\images_augmented\7810_Ordovician_Period_Trilobite.jpg,False
8166,"Fossilised remains of the compound  Rugose coral, Lithostrotion basaltiforme. The corallites are massive and cerioid. Found at Newton-by-the-sea.",CORAL,Carboniferous Period,Lithostrotion basaltiforme,https://data.nhm.ac.uk/media/ludlow:G.14223.jpg,..\Data\images_augmented\8166_Carboniferous_Period_CORAL.jpg,False
7976,"Fossilised remains of the Silurian brachiopod, Kirkidium knightii found in the Ludlow district.",Brachiopod,Silurian Period,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.12766.001a.jpg,..\Data\images_augmented\7976_Silurian_Period_Brachiopod.jpg,False
8949,Microscope thin section of a precambrian Andesite lave. Found on the The Lawley.,Andesite,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20528.003a.jpg,..\Data\images_augmented\8949_Precambrian_Eon_Andesite.jpg,False
7949,"Fossilised remains of stem of the Carboniferous plant, Lepidodendron sp. showing diamond shaped leaf scars. Found on Clee Hill, Shropshire.",Plant,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.12336.jpg,..\Data\images_augmented\7949_Carboniferous_Period_Plant.jpg,False
8894,Thin section of Devonian sandstone found at Brown Clee Hill.,Sandstone,Devonian Period,,https://data.nhm.ac.uk/media/ludlow:G.20502.002a.jpg,..\Data\images_augmented\8894_Devonian_Period_Sandstone.jpg,False
7650,Fossilised remains of pygidium and part of the thorax of the Silurian trilobite Acastella spirosa. Found by Ludlow Junior School at Whitcliffe.,Trilobite,Silurian Period,Acastella spirosa,https://data.nhm.ac.uk/media/ludlow:G.09553.jpg,..\Data\images_augmented\7650_Silurian_Period_Trilobite.jpg,False
8676,A single plate from the aptychi of a Cretaceous ammonite. This aptychus shows pronounced growth lines. Mounted on card.,AMMONITE,Cretaceous Period,Ammonoidea,https://data.nhm.ac.uk/media/ludlow:G.20206.jpg,..\Data\images_augmented\8676_Cretaceous_Period_AMMONITE.jpg,False
7823,Fossilised remains of pygidium and thorax of the Silurian trilobite Dalmanites sp. found at Buildwas (counterpart of 11679),Trilobite,Silurian Period,Dalmanites sp.,https://data.nhm.ac.uk/media/ludlow:G.11680.jpg,..\Data\images_augmented\7823_Silurian_Period_Trilobite.jpg,False
8898,"Thin section of Cardingmill Grit, a sandstone, found at Church Stretton.",Sandstone,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.20503.004a.jpg,..\Data\images_augmented\8898_Precambrian_Eon_Sandstone.jpg,False
8161,"Fossilised carboniferous coral, Lithostrotion sp.",CORAL,Carboniferous Period,Lithostrotion sp.,https://data.nhm.ac.uk/media/ludlow:G.14207.jpg,..\Data\images_augmented\8161_Carboniferous_Period_CORAL.jpg,False
8952,Microscope thin section of a Carboniferous crinoidal limestone found at Llanymynech.,Limestone,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20529.004a.jpg,..\Data\images_augmented\8952_Carboniferous_Period_Limestone.jpg,False
7698,"Fossilised remains of the head-shield of the Silurian Aganthian fish Didymaspis sp. Found at Landslip site, Cusop.",Fish,Silurian Period,Didymaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09927.001.jpg,..\Data\images_augmented\7698_Silurian_Period_Fish.jpg,False
8520,"Part of large phragmocone of an orthoceras ludense cephalopod fossil, showing several septal surfaces, with internal calcite crystallisation.",Cephalopod,Silurian Period,Orthoceras ludense,https://data.nhm.ac.uk/media/ludlow:G.19002a.jpg,..\Data\images_augmented\8520_Silurian_Period_Cephalopod.jpg,False
8660,Fossilised single valve of a Jurassic bivalve shell,BIVALVE,Jurassic Period,BIVALVIA,https://data.nhm.ac.uk/media/ludlow:G.20190.001.jpg,..\Data\images_augmented\8660_Jurassic_Period_BIVALVE.jpg,False
7662,"Fossilised shell remains of the Silurian brachiopod, Leptaena contermina Counterpart to G.09826.002. Found by Kelly, F.B. at Round Hill, Shropshire.",Brachiopod,Silurian Period,Leptaena contermina,https://data.nhm.ac.uk/media/ludlow:G.09826.001.jpg,..\Data\images_augmented\7662_Silurian_Period_Brachiopod.jpg,False
8689,Fossilised coiled shell of a large Jurassic ammonite.,AMMONITE,Jurassic Period,CEPHALOPODA,https://data.nhm.ac.uk/media/ludlow:G.20221.jpg,..\Data\images_augmented\8689_Jurassic_Period_AMMONITE.jpg,False
8691,"A series of fossilised ammonite shells, which are arranged in an overlapping and linear fashion. Thought to be an example of the regurgitated stomach contents of a Jurassic shark like fish such as Hybodus sp. An indeterminate fossil fish scale is also preserved within the shale matrix.",Trace fossil,Jurassic Period,PISCES,https://data.nhm.ac.uk/media/ludlow:G.20223a.jpg,..\Data\images_augmented\8691_Jurassic_Period_Trace_fossil.jpg,False
7830,"Fossilised remains of the Silurian trilobite Decoroproetus wigwig showing cephalon, thorax and pygidium. Found at Buildwas, Shropshire. Counterpart of G.11786.002",Trilobite,Silurian Period,Decoroproetus wigwig,https://data.nhm.ac.uk/media/ludlow:G.11786.001.jpg,..\Data\images_augmented\7830_Silurian_Period_Trilobite.jpg,False
7864,"Fossilised part of silurian stromatoporoid, Stromatopora sp.",Stromatoporoid,Silurian Period,Stromatopora sp.,https://data.nhm.ac.uk/media/ludlow:G.11996a.jpg,..\Data\images_augmented\7864_Silurian_Period_Stromatoporoid.jpg,False
8548,"Fragment of the phragmocone of the Silurian orthocone cephalopod, Dawsonoceras ibex. Named as Orthoceras pereligans on the original label. Found on Tinkers Hill, 1925.",Cephalopod,Silurian Period,Dawsonoceras ibex,https://data.nhm.ac.uk/media/ludlow:G.20026a.jpg,..\Data\images_augmented\8548_Silurian_Period_Cephalopod.jpg,False
7883,"Fossilised remains of Silurian tabulate coral, Heliolites sp., found on Wenlock Edge",CORAL,Silurian Period,Heliolites sp.,https://data.nhm.ac.uk/media/ludlow:G.12042a.jpg,..\Data\images_augmented\7883_Silurian_Period_CORAL.jpg,False
7700,Fossilised remains of head-shield of the Silurian Aganthan fish Didymaspis sp. found at Cusop.,Fish,Silurian Period,Didymaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09932.jpg,..\Data\images_augmented\7700_Silurian_Period_Fish.jpg,False
8525,Fossilised remains of the Ordovician crinoid Balacrinus sp. in fine-grained sandstone. The matrix also contains remains of brachiopod and bryozoan.,Crinoid,Ordovician Period,Balacrinus sp.,https://data.nhm.ac.uk/media/ludlow:G.19523.jpg,..\Data\images_augmented\8525_Ordovician_Period_Crinoid.jpg,False
7895,"Fossilised shell remains of the Silurian brachiopod Camarotoechia borealis found at Wren's Nest, Dudley.",Brachiopod,Silurian Period,Camarotoechia borealis,https://data.nhm.ac.uk/media/ludlow:G.12091.005a.jpg,..\Data\images_augmented\7895_Silurian_Period_Brachiopod.jpg,False
7855,"Fossilised remains of the Silurian plant, Cooksonia. Found at Hopton Brook.",Plant,Silurian Period,Cooksonia sp.,https://data.nhm.ac.uk/media/ludlow:G.11981.jpg,..\Data\images_augmented\7855_Silurian_Period_Plant.jpg,False
8723,"Fossilised clay concretion, containing the skeleton of an indeterminate Pleistocene fossil fish. The skeleton is near complete, with gill flaps visible in the head area. Individual vertebrae are clearly defined and fins are well preserved. Found in Greenland. Counterpart to G.20254.001",Fish,Cenozoic Era,,https://data.nhm.ac.uk/media/ludlow:G.20254.002.jpg,..\Data\images_augmented\8723_Cenozoic_Era_Fish.jpg,False
7982,Fine-grained sandstone showing sedimentary structures. Grinshill Flagstone member. Found at Grinshill Quarry.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.12831.jpg,..\Data\images_augmented\7982_Triassic_Period_Sandstone.jpg,False
7908,"Silurian trace fossil, possibly burrowing structures attributed to annelids. Found in South Shropshire.",Trace fossil,Silurian Period,Gordia marina,https://data.nhm.ac.uk/media/ludlow:G.12142a.jpg,..\Data\images_augmented\7908_Silurian_Period_Trace_fossil.jpg,False
8034,"Sample of coarse grained intrusive igneous precambrian Granophyre, consisting of quartz (grey) and feldspar (pink and white). Similar to a granite but the quartz and feldspar are often intergrown. Collected from the Ercall.",Granophyre,Precambrian Eon,Granophyre,https://data.nhm.ac.uk/media/ludlow:G.13197.jpg,..\Data\images_augmented\8034_Precambrian_Eon_Granophyre.jpg,False
8974,Hand specimen of sandstone found at Grinshill.,Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20551.001.jpg,..\Data\images_augmented\8974_Triassic_Period_Sandstone.jpg,False
8730,"A series of fossilised interwoven worm casts, collected from the Weald Clay on the Isle of Wight.",Trace fossil,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.20260.jpg,..\Data\images_augmented\8730_Cretaceous_Period_Trace_fossil.jpg,False
8540,"Silurian fossil brachiopods including Salopina lunata, found in Lower Broad Street, Ludlow.",Brachiopod,Silurian Period,Salopina lunata,https://data.nhm.ac.uk/media/ludlow:G.19900.jpg,..\Data\images_augmented\8540_Silurian_Period_Brachiopod.jpg,False
7925,"Fossilised shell remains of the Silurian fossil brachiopod, Atrypa reticularis found at Whitcliffe, Ludlow.",Brachiopod,Silurian Period,Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.12296.jpg,..\Data\images_augmented\7925_Silurian_Period_Brachiopod.jpg,False
8573,Acanthodian spine fragment preserved in a course conglomerate. Found below the Psammosteus Limestone.,Fish,Silurian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.20072.jpg,..\Data\images_augmented\8573_Silurian_Period_Fish.jpg,False
8729,"Fossilised impression of a single lanceolate leaf from a Neogene plant. The leaf is well preserved and shows a clear central rib with further veins emanating from it. Collected from beds of Upper Pliocene age, Willershausen, West Germany.",Plant,Cenozoic Era,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20259.jpg,..\Data\images_augmented\8729_Cenozoic_Era_Plant.jpg,False
7928,"Fossilised remains of Upper Carboniferous horsetail, Asterophyllites foliosus. Found in Shropshire.",Articulate,Carboniferous Period,Asterophyllites foliosus,https://data.nhm.ac.uk/media/ludlow:G.12308.jpg,..\Data\images_augmented\7928_Carboniferous_Period_Articulate.jpg,False
8579,"Fossilised fragment of the Silurian cephalaspid fish Hemicyclaspis lightbodii found on the bank of the River Teme, Ludlow.",Fish,Silurian Period,Hemicyclaspis lightbodii,https://data.nhm.ac.uk/media/ludlow:G.20079a.jpg,..\Data\images_augmented\8579_Silurian_Period_Fish.jpg,False
9000,Hand specimen of dolerite found at Shelve. The weathered surfaces are brown coloured but the fresh face is a dark grey.,Dolerite,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.20557.001.jpg,..\Data\images_augmented\9000_Ordovician_Period_Dolerite.jpg,False
7718,"Fossilised remains of the main stem of the Carboniferous Lycopod, Lepidodendron sp.",Plant,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.09979.jpg,..\Data\images_augmented\7718_Carboniferous_Period_Plant.jpg,False
8010,"Brown, weathered, Precambrian andesitic lava with gas bubbles (vesicles) infilled with radiating fibres of zeolite. Collected from Uriconian rocks on Caer Caradoc.",Andesite,Precambrian Eon,Amygdaloidal  Andesite,https://data.nhm.ac.uk/media/ludlow:G.13091a.jpg,..\Data\images_augmented\8010_Precambrian_Eon_Andesite.jpg,False
7950,"An internal mould of the root of the Carboniferous lycopod, Stigmaria sp. Circular scars showing the position of individual rhizoids are well preserved.",Plant,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.12337.jpg,..\Data\images_augmented\7950_Carboniferous_Period_Plant.jpg,False
8097,"Fossilised remains of a single valve of the Ordovician brachiopod Dalmanella sp., Found by Wood, B. at Marshbrook.",Brachiopod,Ordovician Period,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13683.jpg,..\Data\images_augmented\8097_Ordovician_Period_Brachiopod.jpg,False
8746,"Fossilised planispiral shell of the Pliocene gastropod, Helisoma sp. Mounted on card.",Gastropod,Cenozoic Era,Helisoma sp.,https://data.nhm.ac.uk/media/ludlow:G.20271.jpg,..\Data\images_augmented\8746_Cenozoic_Era_Gastropod.jpg,False
8067,"Specimen of shelly Jurassic limestone, containing an assembledge of embedded shell and rock fragments. Found at Bridport, Dorset.",,Jurassic Period,,https://data.nhm.ac.uk/media/ludlow:G.13433.jpg,..\Data\images_augmented\8067_Jurassic_Period_nan.jpg,False
8617,Fossilised plant remains found at Sudford Dingle.,Plant,Devonian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.20128.jpg,..\Data\images_augmented\8617_Devonian_Period_Plant.jpg,False
7932,"Fossilised remains of the foliage of a Carboniferous seed fern, Cyclopteris sp. from the East Shropshire Coalfield.",Plant,Carboniferous Period,Cyclopteris sp,https://data.nhm.ac.uk/media/ludlow:G.12317.001.jpg,..\Data\images_augmented\7932_Carboniferous_Period_Plant.jpg,False
8750,Fossilised pygidium of the Ordovician trilobite Ogyginus porcatus. Preserved in a soft black mudstone.,Trilobite,Ordovician Period,Ogyginus porcatus,https://data.nhm.ac.uk/media/ludlow:G.20275.jpg,..\Data\images_augmented\8750_Ordovician_Period_Trilobite.jpg,False
8742,"A fragment of a fossilised whale bone from the Neogene period. Collected from Miocene rocks in Choptank, Maryland.",Whale,Cenozoic Era,Mammalia,https://data.nhm.ac.uk/media/ludlow:G.20267.jpg,..\Data\images_augmented\8742_Cenozoic_Era_Whale.jpg,False
8105,"Fossilised fragments of the Silurian uniserial graptolite, Monograptus priodon. Found in Sunken Lane, Burrington, Shrophire.",Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.13726.jpg,..\Data\images_augmented\8105_Silurian_Period_Graptolite.jpg,False
7958,"Fossilised remains of a leaf frond from a Carboniferous pteridosperm, seed fern, found at Longden Common, Shropshire.",Plant,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.12347.jpg,..\Data\images_augmented\7958_Carboniferous_Period_Plant.jpg,False
9021,"Microscope thin section of Criggion Dolerite, made from a hand specimen collected at Criggion.",Igneous Rock,Ordovician Period,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.20570.005a.jpg,..\Data\images_augmented\9021_Ordovician_Period_Igneous_Rock.jpg,False
8084,"Fossilised remains of the Ordovician brachiopod Strophonema grandis, Found by Wood, B. at Marshbrook.",Brachiopod,Ordovician Period,Strophomena grandis,https://data.nhm.ac.uk/media/ludlow:G.13590.jpg,..\Data\images_augmented\8084_Ordovician_Period_Brachiopod.jpg,False
8113,"Fossilised remains of a complete inequivalved shell of the Silurian articulate brachiopod, Merestina obtusa, showing pronounced fold and sulcus.",Brachiopod,Silurian Period,Merestina obtusa,https://data.nhm.ac.uk/media/ludlow:G.13738.jpg,..\Data\images_augmented\8113_Silurian_Period_Brachiopod.jpg,False
7963,"Fossilised remains of a complete Silurian brachiopod, Atrypa reticularis found at Bringewood",Brachiopod,Silurian Period,Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.12483.jpg,..\Data\images_augmented\7963_Silurian_Period_Brachiopod.jpg,False
8699,Fossilised shell remains of the cretaceous bivalve Inoceramus sp.,BIVALVE,Cretaceous Period,Inoceramus sp.,https://data.nhm.ac.uk/media/ludlow:G.20234.jpg,..\Data\images_augmented\8699_Cretaceous_Period_BIVALVE.jpg,False
8781,"Fossilised shell remains of a Teritiary gastropod found in grey fine clay, Water Lane, Walford.",Gastropod,Cenozoic Era,GASTROPODA,https://data.nhm.ac.uk/media/ludlow:G.20317.002.jpg,..\Data\images_augmented\8781_Cenozoic_Era_Gastropod.jpg,False
8087,"Fossilised remains of a single valve of the Ordovician brachiopod Strophomena grandis. Found by Norton, W.J. at Marshbook.",Brachiopod,Ordovician Period,Strophomena grandis,https://data.nhm.ac.uk/media/ludlow:G.13628a.jpg,..\Data\images_augmented\8087_Ordovician_Period_Brachiopod.jpg,False
7957,"Fossilised remains of  leaf fronds of the Upper Carboniferous pteridosperm, Alethopteris serlii.",Plant,Carboniferous Period,Alethopteris serlii,https://data.nhm.ac.uk/media/ludlow:G.12346.jpg,..\Data\images_augmented\7957_Carboniferous_Period_Plant.jpg,False
8785,"Fossilised shell remains of a Teritiary gastropod found in grey fine clay, Water Lane, Walford.",Gastropod,Cenozoic Era,GASTROPODA,https://data.nhm.ac.uk/media/ludlow:G.20317.006.jpg,..\Data\images_augmented\8785_Cenozoic_Era_Gastropod.jpg,False
9025,"Microscope thin section of Criggion Dolerite, made from a hand specimen collected at Criggion.",Igneous Rock,Ordovician Period,Dolerite,https://data.nhm.ac.uk/media/ludlow:G.20571.002a.jpg,..\Data\images_augmented\9025_Ordovician_Period_Igneous_Rock.jpg,False
8787,"Fossilised shell remains of a Teritiary gastropod found in grey fine clay, Water Lane, Walford.",Gastropod,Cenozoic Era,GASTROPODA,https://data.nhm.ac.uk/media/ludlow:G.20317.008.jpg,..\Data\images_augmented\8787_Cenozoic_Era_Gastropod.jpg,False
8637,Fossilsied impression of the stem of the Carboniferous lycopsid Sigillaria sp. Found at Woodhouse Colliery Bank.,Plant,Carboniferous Period,Sigillaria sp.,https://data.nhm.ac.uk/media/ludlow:G.20148.jpg,..\Data\images_augmented\8637_Carboniferous_Period_Plant.jpg,False
7968,Fossilised remains of the Silurian brachiopod Leptaena depressa found at Farley Quarry.,Brachiopod,Silurian Period,Leptaena depressa,https://data.nhm.ac.uk/media/ludlow:G.12577.jpg,..\Data\images_augmented\7968_Silurian_Period_Brachiopod.jpg,False
7710,Fossilised remains headshield of the Silurian Cephalaspid fish Hemicyclaspis murchisoni and Didymaspis sp. found at Cusop.,Fish,Silurian Period,Hemicyclaspis murchisoni; Didymaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09956.jpg,..\Data\images_augmented\7710_Silurian_Period_Fish.jpg,False
7985,"Fossilised fragmentary remains of numerous Monograptid graptolites. The reverse of the slab shows a bedding plane with numerous Lingula lewisi brachiopods as well. Found by Johnston, P.L. at Rowton, near Craven Arms.",Graptolite,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.12856a.jpg,..\Data\images_augmented\7985_Silurian_Period_Graptolite.jpg,False
8790,Piece of Silurian sandstone found at the site of the Ludlow bypass.,Sedimentary Rock,Silurian Period,,https://data.nhm.ac.uk/media/ludlow:G.20327a.jpg,..\Data\images_augmented\8790_Silurian_Period_Sedimentary_Rock.jpg,False
7979,"Impression left in coarse sandstone by the bark of a Carboniferous lycopod, Lepidodendron. Found at Titterstone, Clee Hill.",Lycopod,Carboniferous Period,Lepidodendron sp.,https://data.nhm.ac.uk/media/ludlow:G.12801.jpg,..\Data\images_augmented\7979_Carboniferous_Period_Lycopod.jpg,False
7980,"Fossilised remains of a frond of the Carboniferous seed fern Pecopteris sp. Well preserved, veined pinnae are visible.",Plant,Carboniferous Period,Pecopteris sp,https://data.nhm.ac.uk/media/ludlow:G.12802.jpg,..\Data\images_augmented\7980_Carboniferous_Period_Plant.jpg,False
9041,"Microscope thin section of an aplite granite found at Meldon Quarry, Devon.",Igneous Rock,Carboniferous Period,Granite,https://data.nhm.ac.uk/media/ludlow:G.20582.002a.jpg,..\Data\images_augmented\9041_Carboniferous_Period_Igneous_Rock.jpg,False
8116,"Fossilised impressions of the valves of the Ordovician brachiopods Heterorthis sp. and Sowerbyella sericea. Found by Stace, H. E. near Soudley.",Brachiopod,Ordovician Period,Heterorthis alternata,https://data.nhm.ac.uk/media/ludlow:G.13793.jpg,..\Data\images_augmented\8116_Ordovician_Period_Brachiopod.jpg,False
8159,"Fossilised remains of the Carboniferous coral Lithostrotion sp. found at Llanarmon-yn-lal, Mold",CORAL,Carboniferous Period,Lithostrotion  sp.,https://data.nhm.ac.uk/media/ludlow:G.14201a.jpg,..\Data\images_augmented\8159_Carboniferous_Period_CORAL.jpg,False
8789,Piece of biosparitic Carboniferous limestone from Oreton Quarry.,Sedimentary Rock,Carboniferous Period,,https://data.nhm.ac.uk/media/ludlow:G.20320.jpg,..\Data\images_augmented\8789_Carboniferous_Period_Sedimentary_Rock.jpg,False
8747,"Fossilised fragment of a tooth plate from a Miocene ' Eagle Ray' fish, Myliobatis sp. Mounted on card. Found in Maryland, USA.",Fish,Cenozoic Era,Myliobatis sp.,https://data.nhm.ac.uk/media/ludlow:G.20272a.jpg,..\Data\images_augmented\8747_Cenozoic_Era_Fish.jpg,False
8798,"A fine grained, white, well sorted, siliceous sandstone with manganese dendrites, concentrated on bedding surfaces. Collected from Grinshill Quarry.",Sandstone,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20335b.jpg,..\Data\images_augmented\8798_Triassic_Period_Sandstone.jpg,False
8803,Medium to coarse grained sandstone. Found at the site of the new Ludlow bypass.,Sedimentary Rock,Silurian Period,Sandstone,https://data.nhm.ac.uk/media/ludlow:G.20340.jpg,..\Data\images_augmented\8803_Silurian_Period_Sedimentary_Rock.jpg,False
7984,"Fossilised remains of the Silurian graptolite Pristiograptus sp. Found by Norton, W.J. in Mortimer Forest, near Ludlow.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.12855a.jpg,..\Data\images_augmented\7984_Silurian_Period_Graptolite.jpg,False
8791,"A coarse grained brown quartz arenite, consisting mainly of sub-rounded quartz grains, interspersed with larger, angular clasts of ferruginous sandstone and siltstone.",Sedimentary Rock,Triassic Period,,https://data.nhm.ac.uk/media/ludlow:G.20328b.jpg,..\Data\images_augmented\8791_Triassic_Period_Sedimentary_Rock.jpg,False
8758,"A complete and well preserved fossil of the Ordovician graptolite, Phyllograptus sp.The rhabdosome is scandent in form with clearly defined theca.",Graptolite,Ordovician Period,Phyllograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.20288.jpg,..\Data\images_augmented\8758_Ordovician_Period_Graptolite.jpg,False
8123,"Fossilised remains of the Ordovician brachiopods Othis elegantula and Orthis vespertilio. Found at Onney River, Bala.",Brachiopod,Ordovician Period,Orthis elegantula; Orthis vespertilio,https://data.nhm.ac.uk/media/ludlow:G.13828.jpg,..\Data\images_augmented\8123_Ordovician_Period_Brachiopod.jpg,False
8014,"A fine grained mesocratic volcanic rock with a porphyritic texture. Feldpar phenocryts present within a reddish groundmass. Andesite/Dacite composition. Found at Cardington, Shropshire.",Igneous Rock,Precambrian Eon,Porphyritic Andesite,https://data.nhm.ac.uk/media/ludlow:G.13108a.jpg,..\Data\images_augmented\8014_Precambrian_Eon_Igneous_Rock.jpg,False
9065,Fossilised ripple marks in Longmyndian grey shales.,Trace fossil,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.30002a.jpg,..\Data\images_augmented\9065_Precambrian_Eon_Trace_fossil.jpg,False
8102,Mould of a single valve of the Ordovician brachiopod Dalmanella sp. Found at Minton.,Brachiopod,Ordovician Period,Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.13717.jpg,..\Data\images_augmented\8102_Ordovician_Period_Brachiopod.jpg,False
8133,"Fossilised remains of the Ordovician brachiopod Macrocoelia expansa. Preserved as an internal mould.  Found by Wood, B. at Marshbrook.",Brachiopod,Ordovician Period,Macrocoelia expansa,https://data.nhm.ac.uk/media/ludlow:G.13868.jpg,..\Data\images_augmented\8133_Ordovician_Period_Brachiopod.jpg,False
