fossil_id,description,object_name,period,taxonomy,url,local_path
7523,"Fossilised remains of the Silurian jawless Osteostraci fish Sclerodus pustuliferus found at Cave Quarry, Downton Castle, Shropshire.",Fish,Silurian Period,Sclerodus pustuliferus,https://data.nhm.ac.uk/media/ludlow:G.08585.jpg,images/7523_Silurian_Period_Fish.jpg
7571,"Fossilised remains of the Ordovician graptolite Didymograptus murchisoni found by Richards, J. at Abereiddy Bay.",Graptolite,Ordovician Period,Didymograptus murchisoni,https://data.nhm.ac.uk/media/ludlow:G.08938.jpg,images/7571_Ordovician_Period_Graptolite.jpg
7519,"Fossilised fragment of the head shield of the Devonian jawless fish, Poraspis sp. and other unidentified fish remains. Found at Aston Hill Wood, Meadowley",Fish,Devonian Period,Poraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08568.002.jpg,images/7519_Devonian_Period_Fish.jpg
8339,Fossilised remains of the lower right jaw of an extinct elephant. Found in the Siwalik Hills of India.,Jaw,Cenozoic Era,Elephantidae,https://data.nhm.ac.uk/media/ludlow:G.15220a.jpg,images/8339_Cenozoic_Era_Jaw.jpg
7143,"Fossilised remains of phragmocone of the Silurian cephalopod, Leurocycloceras whitcliffense showing the septal surface. Also in the matrix are fossilised shell fragments of the brachiopods, Protochonetes ludloviensis and Camarotoechia nucula. Found at Munslow.",Cephalopod; Brachiopod,Silurian Period,Leurocycloceras whitcliffense; Protochonetes ludloviensis; Camarotoechia nucula,https://data.nhm.ac.uk/media/ludlow:G.05182.jpg,images/7143_Silurian_Period_Cephalopod;_Brachiopod.jpg
7557,"Fossilised remains of part of rostrum of a Jurassic ichthyosaur. Comprised of part of the upper and lower jaw, with a series of interlocking teeth. Found at Lyme Regis.",Ichthyosaur,Jurassic Period,Ichthyosauria,https://data.nhm.ac.uk/media/ludlow:G.08762.jpg,images/7557_Jurassic_Period_Ichthyosaur.jpg
7390,Fossilised remains of columnal segments of the Ordovician crinoid Glyptocrinus bailis. Also in the matrix are fossiled remains of Silurian brachiopod shells. Found at Craven Arms.,Crinoid; Brachiopod,Ordovician Period,Glyptocrinus basilis,https://data.nhm.ac.uk/media/ludlow:G.07827.002.jpg,images/7390_Ordovician_Period_Crinoid;_Brachiopod.jpg
7352,"Fossilised remains of an Ordovician crustacean, phyllocarid, Ceratiocaris sp. found in Llandeilo Series siltstone at Betton Dingle.",Crustacean,Ordovician Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.07473.jpg,images/7352_Ordovician_Period_Crustacean.jpg
7622,"Fossilised remains of the head sheild of a Devonian agnathan, Cephalaspis sp. Found at Morville.",Agnathan,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09366.002.jpg,images/7622_Devonian_Period_Agnathan.jpg
7146,"Fossilised remains of phragmocone of the Silurian cephalopod Orthoceras sp. showing the spetal structure. Found at Bringewood, Ludlow.",Cephalopod,Silurian Period,Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05218.jpg,images/7146_Silurian_Period_Cephalopod.jpg
7358,"Fossilised remains of the Carboniferous articulate brachiopod, Productus castatus",Brachiopod,Carboniferous Period,Productus castatus,https://data.nhm.ac.uk/media/ludlow:G.07518.002.jpg,images/7358_Carboniferous_Period_Brachiopod.jpg
7238,"Almost complete fossil of the Silurian trilobite, Tapinocalymene nodulosa.",Trilobite,Silurian Period,Tapinocalymene nodulosa,https://data.nhm.ac.uk/media/ludlow:G.06244.jpg,images/7238_Silurian_Period_Trilobite.jpg
8282,"Fossilised remains of the Silurian gastropod Platyschisma helicites; bivalve Modiolopsis complenata, with ostracods and other fossil remains. Found at Ludford, Ludlow.",BIVALVE; Gastropod,Silurian Period,Platyschisma helicites; Modiolopsis complanata,https://data.nhm.ac.uk/media/ludlow:G.14893.jpg,images/8282_Silurian_Period_BIVALVE;_Gastropod.jpg
7625,"Fossilised head shield of the Devonian fish, Cephalaspis sp., Found at Leath.",Fish,Devonian Period,Cephalaspis sp.; FISH,https://data.nhm.ac.uk/media/ludlow:G.09377.jpg,images/7625_Devonian_Period_Fish.jpg
7170,"Fossilised external mould showing the evolute, ribbed phragmocone of the Silurian cephalopod Ophidioceras articulatum. Found at Bishops Castle.",Cephalopod,Silurian Period,Ophidioceras articulatum.,https://data.nhm.ac.uk/media/ludlow:G.05441.jpg,images/7170_Silurian_Period_Cephalopod.jpg
7367,Fossilised columnal segments of the Ordovician crinoid Glyptocrinus basalis found at Chatwall.,Crinoid,Ordovician Period,Glyptocrinus basilis,https://data.nhm.ac.uk/media/ludlow:G.07620.001.jpg,images/7367_Ordovician_Period_Crinoid.jpg
7579,"Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Mary Knoll Valley, High Vinnalls, Ludlow.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.08978.jpg,images/7579_Silurian_Period_Graptolite.jpg
8290,Fossilised remains of the Silurian gastropod Loxonema sp. Preserved as internal cast. Found by Whiteman at Grange quarry.,Gastropod,Silurian Period,Loxonema sp.,https://data.nhm.ac.uk/media/ludlow:G.14962.001.jpg,images/8290_Silurian_Period_Gastropod.jpg
7423,"Fossilized remains of the head shield of a Devonian fish, Pteraspis rostrata.",Fish,Devonian Period,Pteraspis rostrata,https://data.nhm.ac.uk/media/ludlow:G.08030.001.jpg,images/7423_Devonian_Period_Fish.jpg
7334,Fossilised remains of the Silurian trilobite Calymene nodulosa and orthocone of the cephalopod Orthoceras sp. found at Burrington.,Trilobite; Cephalopod,Silurian Period,Calymene nodulosa; Orthoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.07163.jpg,images/7334_Silurian_Period_Trilobite;_Cephalopod.jpg
8302,"Fossilised fragment of the proximal end of femur belonging to an extinct species of Bison. Found in the Siwalik Hills, India. The original label is still attached to the bone.",Bison; Femur,Cenozoic Era,Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15145.jpg,images/8302_Cenozoic_Era_Bison;_Femur.jpg
7393,"Part of a large convex valve of the Carboniferous brachiopod Gigantoproductus gigantea. Although partially weathered, strong ribs and tubercles are visible",Brachiopod,Carboniferous Period,Gigantoproductus giganteus,https://data.nhm.ac.uk/media/ludlow:G.07843.jpg,images/7393_Carboniferous_Period_Brachiopod.jpg
7369,Fossilised remains of columnal segments of the Ordovician crinoid Glyptocrinus basilis.,Crinoid,Ordovician Period,Glyptocrinus basilis,https://data.nhm.ac.uk/media/ludlow:G.07620.003.jpg,images/7369_Ordovician_Period_Crinoid.jpg
7428,"Fossilised remains of headshield of the Devonian Heterostracan fish Pteraspis crouchi found at Sudford Dingle, Monkhopton.",Fish,Devonian Period,Pteraspis crouchi,https://data.nhm.ac.uk/media/ludlow:G.08073b.jpg,images/7428_Devonian_Period_Fish.jpg
7543,"Fossilised remains of fragments of longitudinally ridged cutwater spines from the Silurian fish, Sabrinacanthus sp. Found in Gloucestershire",Fish,Silurian Period,Sabrinacanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.08716.jpg,images/7543_Silurian_Period_Fish.jpg
8323,"Fossilised remains of a jaw and teeth from an extinct unidentified animal species. Found in the Siwalik Hills, India.",Animal; Jaw,Cenozoic Era,Animalia,https://data.nhm.ac.uk/media/ludlow:G.15188a.jpg,images/8323_Cenozoic_Era_Animal;_Jaw.jpg
7588,"Fossilised remains of the Silurian graptolite Pristiograptus sp. found in Vicarage Road, Builth Wells.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09031.jpg,images/7588_Silurian_Period_Graptolite.jpg
7597,"Fossilised fragments of the Silurian graptolite Monograptus priodon. Found at Cilmery, Powys.",Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.09071.jpg,images/7597_Silurian_Period_Graptolite.jpg
8390,"Fossilised and pyritised shell of the Jurassic ammonite, Hectioceras sp. The shell is compressed and possesses transverse ribbing. A slight keel occurs at the venter. Found at Chichiliane, France.",AMMONITE,Jurassic Period,Hecticoceras s.p.,https://data.nhm.ac.uk/media/ludlow:G.16154.jpg,images/8390_Jurassic_Period_AMMONITE.jpg
7359,"Fossilised remains of the Carboniferous articulate brachiopod, Productus castatus",Brachiopod,Carboniferous Period,Productus castatus,https://data.nhm.ac.uk/media/ludlow:G.07518.003.jpg,images/7359_Carboniferous_Period_Brachiopod.jpg
7389,Fossilised remains of columnal segments of the Ordovician crinoid Glyptocrinus basilis. Also in the matrix are fossilised fragments of Silurian brachiopod shells. Found at Craven Arms.,Crinoid; Brachiopod,Ordovician Period,Glyptocrinus basilis,https://data.nhm.ac.uk/media/ludlow:G.07827.001.jpg,images/7389_Ordovician_Period_Crinoid;_Brachiopod.jpg
7404,"Fossilised remains of the headshield of the Silurian armoured fish, Hemicyclaspis sp. Found at Temeside, Ludlow.",Fish,Silurian Period,Hemicyclaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.07887.001a.jpg,images/7404_Silurian_Period_Fish.jpg
7379,"Cretaceous flint nodule containing the fossilised remains of an internal siliceous mould of an echinoid (sea urchin). In 2 parts, see G.07763.002",Sea urchin,Cretaceous Period,,https://data.nhm.ac.uk/media/ludlow:G.07763.001a.jpg,images/7379_Cretaceous_Period_Sea_urchin.jpg
7647,"Assemblage of complete and fragmentary Silurian brachiopods including Dayia navicula, Isorthis orbicularis and Atrypa reticularis. Found in Mortimer Forest.",Brachiopod,Silurian Period,Dayia navicula; Isorthis orbicularis; Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.09544.jpg,images/7647_Silurian_Period_Brachiopod.jpg
7192,Fossilised remains of the Ordovician trilobite Ogygiocarella debuchii found at Hillside.,Trilobite,Ordovician Period,Ogygiocarella debuchii,https://data.nhm.ac.uk/media/ludlow:G.05746.jpg,images/7192_Ordovician_Period_Trilobite.jpg
7421,"Fossilised remains of fish scales of the Permian fish Palaeoniscum sp. in marl slate. Found at Quarington Quarry, Durham.",Fish,Permian Period,Palaeoniscum sp.,https://data.nhm.ac.uk/media/ludlow:G.07973.jpg,images/7421_Permian_Period_Fish.jpg
7384,"Fossilised remains of a sea urchin in Cretaceous chalk, found in Kent.",Sea urchin,Cretaceous Period,Micraster coranginum,https://data.nhm.ac.uk/media/ludlow:G.07795.jpg,images/7384_Cretaceous_Period_Sea_urchin.jpg
7432,Fossilised remains of the Silurian bony fish Corvaspis sp. including fragments of spine and a partial head shield. Found at Earnstrey Brook.,Fish,Silurian Period,Corvaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.08084a.jpg,images/7432_Silurian_Period_Fish.jpg
7362,"A section of vertebrae belonging to the Triassic reptile, Rhynchosaurus. Found at Grinshill quarries.",Reptile,Triassic Period,Rhynchosaurus articeps,https://data.nhm.ac.uk/media/ludlow:G.07537.jpg,images/7362_Triassic_Period_Reptile.jpg
7429,"Fossilised remains of mineralised head shield of the Devonian fish Pteraspis crouchi. Found at Monkhopton, Shropshire. Counterpart to G.08075.",Fish,Devonian Period,Pteraspis crouchi,https://data.nhm.ac.uk/media/ludlow:G.08074a.jpg,images/7429_Devonian_Period_Fish.jpg
7616,Fossilised remains of the Silurian graptolite Monograptus priodon found at Middletown.,Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.09184.jpg,images/7616_Silurian_Period_Graptolite.jpg
8207,Fossilised remains of a Carboniferous pteridosperm Alethopteris sp.  Part and counterpart with G14432.002.,Plant,Carboniferous Period,Alethopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14432.001-2.jpg,images/8207_Carboniferous_Period_Plant.jpg
7216,"Fossilised remains of an Acanthodian fish found at Spittal, Caithness",Fish,Devonian Period,,https://data.nhm.ac.uk/media/ludlow:G.06165.jpg,images/7216_Devonian_Period_Fish.jpg
7400,"Fossilised jaw fragment, including part of a tooth, from the Carboniferous cartilaginous fish, Orodus ramosus. Found at Oreton Quarry, Shropshire.",Fish,Carboniferous Period,Orodus ramosus,https://data.nhm.ac.uk/media/ludlow:G.07876.jpg,images/7400_Carboniferous_Period_Fish.jpg
7269,"Fossilised shell fragments of the Ordovician gastropod Platyschisma helicities found at Shelve, Shropshire.",Gastropod,Ordovician Period,Platyschisma helicites,https://data.nhm.ac.uk/media/ludlow:G.06543.jpg,images/7269_Ordovician_Period_Gastropod.jpg
7392,"Silurian compound, tabulate coral, Favosites sp. with cerioid corallites.",CORAL,Silurian Period,Favosites sp.,https://data.nhm.ac.uk/media/ludlow:G.07838a.jpg,images/7392_Silurian_Period_CORAL.jpg
7438,"Fossilised fragments of the Silurian fish, Kallostrakon sp. with Acanthodian fin spine Collected from the Red Downton Series.",Fish,Silurian Period,Kallostrakon sp.,https://data.nhm.ac.uk/media/ludlow:G.08129.002.jpg,images/7438_Silurian_Period_Fish.jpg
7229,"Fossilised remains of a leaf from the Carboniferous pteridosperm, Neuropteris sp.",Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.06219.jpg,images/7229_Carboniferous_Period_Plant.jpg
7633,Fossilised shell remains of the Silurian brachiopod Orbiculoidea beckettiana found at Bryn Sylldy near Llanrwst.,Brachiopod,Silurian Period,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09427.jpg,images/7633_Silurian_Period_Brachiopod.jpg
8221,"Ordovician assemblage containing fossilised remains of tentaculids, bryozoans,trilobites and brachiopods preserved in siltstone. Unusual feature of a Bryozoan encrusting a Tentaculitid. Found at Hope Bowlder, part of the Cheney Longville Formation.",Assemblage,Ordovician Period,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.14504.jpg,images/8221_Ordovician_Period_Assemblage.jpg
7575,"Fossilised remains of Silurian graptolite, Pristiograptus tumescens. Found in Mortimer Forest, near Ludlow.",Graptolite,Silurian Period,Pristiograptus tumescens,https://data.nhm.ac.uk/media/ludlow:G.08960a.jpg,images/7575_Silurian_Period_Graptolite.jpg
7634,"Fossilised shell remains of the Silurian inarticulate brachiopod Orbiculoidea beckettiana showing the flat pedicle valve. Found in Pudstone Lane Quarry, Martley.  Counterpart of G.09431.002",Brachiopod,Silurian Period,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09431.001.jpg,images/7634_Silurian_Period_Brachiopod.jpg
7276,Fossilised remains of cutwater spine of an Acanthodian fish.,Fish,Devonian Period,Ischnacanthus sp.,https://data.nhm.ac.uk/media/ludlow:G.06597.jpg,images/7276_Devonian_Period_Fish.jpg
7623,Fossilised remains of Devonian agnathan Cephalaspis sp.,Agnathan,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09371.001.jpg,images/7623_Devonian_Period_Agnathan.jpg
8414,Fossilised shell remains of the Silurian gastropod Bellerophon sp.,Gastropod,Silurian Period,Bellerophon sp.,https://data.nhm.ac.uk/media/ludlow:G.16371.jpg,images/8414_Silurian_Period_Gastropod.jpg
7580,"Fossilised remains of the Silurian graptolite Monograptus priodon. Found at Rushbury, Shropshire.",Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.08981.jpg,images/7580_Silurian_Period_Graptolite.jpg
7635,"Fossilised shell remains of the flat pedicle valve of the Silurian inarticulate brachiopod Orbiculoidea beckettiana found in Pudstone Quarry Lane, Martley. Counterpart of G.09431.002",Brachiopod,Silurian Period,Orbiculoidea beckettiana,https://data.nhm.ac.uk/media/ludlow:G.09431.002.jpg,images/7635_Silurian_Period_Brachiopod.jpg
7641,"Fossilised remains of Silurian phyllocarid, Ceratiocaris sp. Found by Smith, R.D.A. at Brandon Hill.",Phyllocarid,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.09523.015.jpg,images/7641_Silurian_Period_Phyllocarid.jpg
7399,"Fossilised single triangular shaped tooth from the Palaeogene shark, Lamna obliqua.",shark; Tooth,Cenozoic Era,Lamna obliqua,https://data.nhm.ac.uk/media/ludlow:G.07875a.jpg,images/7399_Cenozoic_Era_shark;_Tooth.jpg
8232,"Fossilised ossicles from the Ordovician crinoid, Ranunculocolumnus sp. A 'mysterious' species, known only from its columnals. Found at Marshbrook.",Crinoid,Ordovician Period,Ranunculocolumnus sp.,https://data.nhm.ac.uk/media/ludlow:G.14574.jpg,images/8232_Ordovician_Period_Crinoid.jpg
7395,"Fossilised remains comprising the pygidium of the Ordovician trilobite Broniartella sp. Found at Marshbrook, Shropshire.",Trilobite,Ordovician Period,Brongniartella sp.,https://data.nhm.ac.uk/media/ludlow:G.07860.jpg,images/7395_Ordovician_Period_Trilobite.jpg
8396,Fossilised shell remains of the Silurian gastropod Poleumita discors found in the Much Wenlock district Shropshire.,Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.16223.jpg,images/8396_Silurian_Period_Gastropod.jpg
7277,Fossilised fragment of a spine from a Silurian acanthodian jawed fish. The spine shows marked longitudinal ridging.,Fish,Silurian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06598.jpg,images/7277_Silurian_Period_Fish.jpg
7624,Fossilised remains of Devonian agnathan Cephalaspis sp.,Agnathan,Devonian Period,Cephalaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09371.002.jpg,images/7624_Devonian_Period_Agnathan.jpg
8430,"Small sample of fine grained precambrian sandstone rock showing fine sedimentary banding. Found near Wentnor, Shropshire.",Sandstone,Precambrian Eon,,https://data.nhm.ac.uk/media/ludlow:G.16525.004a.jpg,images/8430_Precambrian_Eon_Sandstone.jpg
7398,"Fossilised remains of a Silurian phyllocarid, Ceratiocaris sp. Found by Smith, R. at Brandon Hill.",Phyllocarid,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.07866.002a.jpg,images/7398_Silurian_Period_Phyllocarid.jpg
8398,Fossilised shell remains of the Silurian gastropod Poluemita discors found on Wenlock Edge Shropshire,Gastropod,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.16228.jpg,images/8398_Silurian_Period_Gastropod.jpg
8199,A single leaflet from the  Carboniferous pteridosperm Neuropteris sp. Collected from the Coal Measures.,Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14397.jpg,images/8199_Carboniferous_Period_Plant.jpg
7406,"Part of the head shield of the Silurian cephalaspid fish, Hemicyclaspis murchisoni. Acanthodonian fin spine, showing strong longitudinal ridging, also present.",Fish,Silurian Period,Hemicyclaspis murchisoni,https://data.nhm.ac.uk/media/ludlow:G.07905.001.jpg,images/7406_Silurian_Period_Fish.jpg
8253,"Fossilised remains of parts of Silurian graptolites, Pristiograptus sp., found at Nant Prophwyd.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14708a.jpg,images/8253_Silurian_Period_Graptolite.jpg
7248,"Fossilised remains of the Cambrian trilobite Agnostus pisiformes found by Schierning, P. on the Ostsea Coast.",Trilobite,Cambrian Period,Agnostus pisiformes,https://data.nhm.ac.uk/media/ludlow:G.06319a.jpg,images/7248_Cambrian_Period_Trilobite.jpg
7456,Fossilised remains of the Devonian heterostracan fish Phialaspis symondsi found at Little Oxenbold. Figured specimen.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08167.001.jpg,images/7456_Devonian_Period_Fish.jpg
7447,Orbital plate of Phialaspis symondsi in a coarse-grained sandstone from Little Oxenbold.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08146.002a.jpg,images/7447_Devonian_Period_Fish.jpg
8258,"Part of a Silurian graptolite in which the chitinous skeleton has been infilled by iron pyrites, now changed to limonite.",Graptolite,Silurian Period,Monograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14742a.jpg,images/8258_Silurian_Period_Graptolite.jpg
7250,"Fossilised fragments of a swimming paddle of the Silurian eurypterid, Pterygotus sp. found by Tarrant, P. & M. at Meadowley Wood.",Eurypterid,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06333.002.jpg,images/7250_Silurian_Period_Eurypterid.jpg
8263,Fossilised remains of the Silurian graptolite Pristiograptus colonus. Found in Bishop's Castle area.,Graptolite,Silurian Period,Pristiograptus colonus,https://data.nhm.ac.uk/media/ludlow:G.14762.jpg,images/8263_Silurian_Period_Graptolite.jpg
7300,"Fossilised remains of the Cambrian trilobite Asaphiscus wheelerii. Found by Smith, R. at Antelope Springs, USA.",Trilobite,Cambrian Period,Asaphiscus wheeleri,https://data.nhm.ac.uk/media/ludlow:G.06756.jpg,images/7300_Cambrian_Period_Trilobite.jpg
7629,"Fossilised shell remains of the Silurian Gastropod, Poleumita discors and Silurian stromatoporoid. Found at Wenlock Edge",Gastropod; Stromatoporoid,Silurian Period,Poleumita discors,https://data.nhm.ac.uk/media/ludlow:G.09392a.jpg,images/7629_Silurian_Period_Gastropod;_Stromatoporoid.jpg
7496,Fossilised remains of a Devonian Arthrodire jawed fish found at Besom Farm Quarry.,Fish,Devonian Period,Arthrodira,https://data.nhm.ac.uk/media/ludlow:G.08438.jpg,images/7496_Devonian_Period_Fish.jpg
7258,Endognath of Silurian eurypterid Pterygotus sp. Found on bank of River Teme at Ludford..,Eurypterid,Silurian Period,Pterygotus sp.,https://data.nhm.ac.uk/media/ludlow:G.06415a.jpg,images/7258_Silurian_Period_Eurypterid.jpg
7505,"Fossilised remains of head shield from the Silurian, cephalaspid fish, Phialaspis symondsi. Found at Devil's Hole, Morville. Branchial impressions preserved.",Fish,Silurian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08514.jpg,images/7505_Silurian_Period_Fish.jpg
7301,Fossilised remains of cephalon of the Silurian trilobite Dalmanites myops found at Mortimer Forest.,Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.06759.jpg,images/7301_Silurian_Period_Trilobite.jpg
7645,Fossilised shell remains of the Silurian brachiopod Protocortezorthis orbicularis found at High Vinnals.,Brachiopod,Silurian Period,Protocortezorthis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.09541.jpg,images/7645_Silurian_Period_Brachiopod.jpg
7613,Fossilised remains of the Silurian graptolite Pristiograptus sp. found at Churchstoke.,Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.09162.jpg,images/7613_Silurian_Period_Graptolite.jpg
7640,"Headshield of the Silurian Cephalaspid fish, Hemicyclaspis murchisoni. Fine tubules can be seen radiating from the centre of the headshield towards its outer margins.",Fish,Silurian Period,Hemicyclaspis murchisoni,https://data.nhm.ac.uk/media/ludlow:G.09501.002.jpg,images/7640_Silurian_Period_Fish.jpg
7309,Fossilised shell remains of the Silurian bivalve Pterinea sp. found at Mortimer Forest.,BIVALVE,Silurian Period,Pterinea sp.,https://data.nhm.ac.uk/media/ludlow:G.06863.jpg,images/7309_Silurian_Period_BIVALVE.jpg
8409,"Fossilised remains of the Silurian gastropod Murchisonia coralii found at High Vinnals, Ludlow.",Gastropod,Silurian Period,Murchisonia coralii,https://data.nhm.ac.uk/media/ludlow:G.16327.001.jpg,images/8409_Silurian_Period_Gastropod.jpg
8452,"A sample of rusty brown coarse nodular ironstone, found at Slaughter Bank, Donnington.",Ironstone,Carboniferous Period,Ironstone,https://data.nhm.ac.uk/media/ludlow:G.16607.jpg,images/8452_Carboniferous_Period_Ironstone.jpg
7262,"Fossilised remains of the Silurian phyllocarid, Ceratiocaris sp. found Darlingwater, J.E. below Ludlow Castle, Ludlow.",Phyllocarid,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.06442.jpg,images/7262_Silurian_Period_Phyllocarid.jpg
8598,Fragmentary fossil remains of a lobe-finned Devonian fish.,Fish,Devonian Period,Gyroptychius sp.,https://data.nhm.ac.uk/media/ludlow:G.20104.jpg,images/8598_Devonian_Period_Fish.jpg
7478,"Fossilised remains of ventral headshield of the Devonian heterostracan fish Phialaspis symondsi found at Devils Hole, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08195.002.jpg,images/7478_Devonian_Period_Fish.jpg
7441,Fossilised fragmentary remains of the palaeozoic fish Kallostrakon sp.,Fish,Silurian Period,Kallostrakon sp.,https://data.nhm.ac.uk/media/ludlow:G.08136.002.jpg,images/7441_Silurian_Period_Fish.jpg
8462,"Counterpart of Silurian phyllocarid, Ceratiocaris sp.",Phyllocarid,Silurian Period,Ceratiocaris sp.,https://data.nhm.ac.uk/media/ludlow:G.17374.002.jpg,images/8462_Silurian_Period_Phyllocarid.jpg
7267,"Fossilised shell remains of the Ordovician gastropod Bellerophon perturbatus found at Shelve, Shropshire.",Gastropod,Ordovician Period,Bellerophon perturbatus,https://data.nhm.ac.uk/media/ludlow:G.06504a.jpg,images/7267_Ordovician_Period_Gastropod.jpg
8444,Purple brown conglomerate with angular to semi-rounded rock fragments. Found at Haughmond Hill - a field west of the road.,Sedimentary Rock,Precambrian Eon,Stanbatch Conglomerate,https://data.nhm.ac.uk/media/ludlow:G.16567a.jpg,images/8444_Precambrian_Eon_Sedimentary_Rock.jpg
8223,"Ordovician assemblage containing fossilised remains of tentaculites, brachiopods and fragments of trilobites. Part of the Cheney Longville formation. Found at Rag Batch Hope Bowdler.",Assemblage,Ordovician Period,Assemblage,https://data.nhm.ac.uk/media/ludlow:G.14506.jpg,images/8223_Ordovician_Period_Assemblage.jpg
8237,"Fossilised remains of a single valve of the Ordovician bivalve Bysonychia sp. found at Soudly, Shropshire.",BIVALVE,Ordovician Period,Bysonychia sp.,https://data.nhm.ac.uk/media/ludlow:G.14597.001.jpg,images/8237_Ordovician_Period_BIVALVE.jpg
8298,"Fossilized fragment of femur from the extinct mammal Sivatherium, found in the Siwalik Hills, India.",Sivatherium; Femur,Cenozoic Era,Sivatherium giganteum; Giraffidae,https://data.nhm.ac.uk/media/ludlow:G.15139a.jpg,images/8298_Cenozoic_Era_Sivatherium;_Femur.jpg
7628,Fossilised remains of the Devonian cephalaspid fish Benneviaspis sp. found at Lower Bromdon near Wheathall.,Fish,Devonian Period,Benneviaspis sp.,https://data.nhm.ac.uk/media/ludlow:G.09383.002.jpg,images/7628_Devonian_Period_Fish.jpg
8454,"Fossilised remains of the Silurian cnidarian Sphenothallus sp. encrusted by a bryozoan. Brachiopods also present in the matrix. Found at Stowe, Bucknell.",Cnidarian,Silurian Period,Sphenothallus sp.,https://data.nhm.ac.uk/media/ludlow:G.17054.jpg,images/8454_Silurian_Period_Cnidarian.jpg
8244,"Sandstone containing numerous fragmentary remains of Ordovician cricoconarida,  brachiopods and trilobites. Found at  Acton Scott.",Cricoconarida,Ordovician Period,Tentaculites anglicus; Dalmanella sp.,https://data.nhm.ac.uk/media/ludlow:G.14637.jpg,images/8244_Ordovician_Period_Cricoconarida.jpg
7471,"Fossilised remains of the dorsal ridge of the Devonian jawless fish Phialaspis symondsi found at Devols Hole, Shropshire.",Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.08183a.jpg,images/7471_Devonian_Period_Fish.jpg
8305,"Fossilised remains of two fused thoracic vertebra from an extinct unidentified species of Bison. From the Siwalik Hills, India.",Bison; Vertebra,Cenozoic Era,Bison; Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15151.jpg,images/8305_Cenozoic_Era_Bison;_Vertebra.jpg
7268,External moulds of the fossil Ordovician gastropod Bellerophon perturbatus.,Gastropod,Ordovician Period,Bellerophon perturbatus,https://data.nhm.ac.uk/media/ludlow:G.06525.jpg,images/7268_Ordovician_Period_Gastropod.jpg
8614,The prosoma of a Devonian eurypterid.,Eurypterid,Devonian Period,Eurypterida,https://data.nhm.ac.uk/media/ludlow:G.20124.jpg,images/8614_Devonian_Period_Eurypterid.jpg
